,movie_code,duration,facenumber_in_poster,country,budget,gross,num_voted_users,num_user_for_reviews,num_critic_for_reviews,movie_facebook_likes,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,imdb_score,imdb_score_class
199,200,98.0,7.0,USA,127000000.0,113733726.0,67223,126.0,154.0,11000,189.0,49000.0,3000.0,1000.0,53587,6.2,Good
200,201,95.0,3.0,USA,130000000.0,148337537.0,172754,187.0,233.0,13000,96.0,24000.0,11000.0,8000.0,46120,7.3,Good
201,202,159.0,4.0,UK,125000000.0,317557891.0,444683,1571.0,258.0,16000,0.0,11000.0,687.0,645.0,13191,7.5,Good
202,203,96.0,2.0,USA,130000000.0,33592415.0,91640,210.0,208.0,20000,124.0,16000.0,12000.0,1000.0,31549,5.6,Fair
203,204,120.0,0.0,Japan,,,374,13.0,1.0,0,28.0,544.0,106.0,12.0,699,8.2,Excellent
204,205,143.0,3.0,USA,140000000.0,305388685.0,809474,2113.0,271.0,10000,563.0,40000.0,5000.0,1000.0,48184,8.1,Excellent
205,206,,1.0,UK,,,252,2.0,4.0,25,0.0,10000.0,2000.0,1000.0,14719,6.4,Good
206,207,123.0,1.0,USA,125000000.0,337103873.0,305008,591.0,403.0,52000,508.0,34000.0,22000.0,14000.0,81385,6.7,Good
207,208,174.0,2.0,USA,125000000.0,217536138.0,314253,1966.0,294.0,0,2000.0,15000.0,574.0,362.0,16008,6.6,Good
208,209,101.0,0.0,USA,103000000.0,131536019.0,58498,99.0,159.0,0,107.0,688.0,237.0,56.0,1031,6.4,Good
209,210,134.0,4.0,Canada,110000000.0,214948780.0,405973,1055.0,289.0,0,0.0,20000.0,505.0,346.0,20952,7.5,Good
210,211,132.0,3.0,USA,125000000.0,209805005.0,284792,366.0,342.0,54000,681.0,23000.0,14000.0,12000.0,55345,7.3,Good
211,212,129.0,2.0,USA,125000000.0,186830669.0,338635,412.0,382.0,39000,0.0,21000.0,979.0,154.0,22403,7.5,Good
212,213,106.0,0.0,USA,125000000.0,163192114.0,229679,637.0,344.0,15000,255.0,14000.0,1000.0,850.0,18003,5.8,Fair
213,214,113.0,0.0,USA,65000000.0,119412921.0,240241,391.0,196.0,0,719.0,605.0,308.0,217.0,1441,7.5,Good
214,215,102.0,1.0,USA,85000000.0,32694788.0,101411,546.0,85.0,0,323.0,845.0,372.0,241.0,1815,6.6,Good
215,216,135.0,0.0,USA,125000000.0,113165635.0,229823,504.0,436.0,31000,209.0,10000.0,826.0,602.0,12175,6.7,Good
216,217,125.0,3.0,USA,125000000.0,107285004.0,189855,1018.0,183.0,0,541.0,920.0,890.0,409.0,2699,3.7,Bad
217,218,110.0,0.0,USA,123000000.0,260031035.0,141414,482.0,175.0,0,2000.0,1000.0,722.0,636.0,4146,6.0,Fair
218,219,124.0,0.0,USA,125000000.0,186739919.0,333248,1159.0,239.0,19000,776.0,15000.0,2000.0,812.0,20553,6.4,Good
219,220,123.0,0.0,USA,125000000.0,215397307.0,242188,1426.0,237.0,0,610.0,10000.0,794.0,653.0,11930,6.1,Good
220,221,130.0,0.0,USA,140000000.0,182618434.0,133076,779.0,231.0,0,249.0,784.0,638.0,461.0,2684,6.4,Good
221,222,92.0,3.0,USA,130000000.0,131920333.0,213275,436.0,262.0,0,167.0,11000.0,2000.0,702.0,15302,5.6,Fair
222,223,127.0,0.0,USA,120000000.0,124976634.0,440084,755.0,552.0,122000,0.0,774.0,358.0,341.0,2121,8.0,Good
223,224,123.0,1.0,USA,110000000.0,115802596.0,182661,681.0,276.0,0,160.0,12000.0,701.0,402.0,14017,5.2,Fair
224,225,123.0,0.0,UK,120000000.0,108521835.0,40123,297.0,267.0,31000,521.0,13000.0,365.0,265.0,13752,7.1,Good
225,226,107.0,0.0,USA,120000000.0,100685880.0,100821,554.0,102.0,0,368.0,2000.0,1000.0,1000.0,4046,4.8,Fair
226,227,124.0,0.0,USA,130000000.0,126464904.0,456260,2326.0,775.0,97000,0.0,13000.0,9000.0,641.0,24098,7.0,Good
227,228,77.0,0.0,USA,120000000.0,64736114.0,36471,69.0,71.0,459,50.0,886.0,799.0,537.0,2682,5.4,Fair
228,229,109.0,0.0,USA,115000000.0,93050117.0,338087,814.0,476.0,61000,662.0,13000.0,2000.0,1000.0,17689,6.6,Good
229,230,134.0,0.0,USA,105000000.0,57637485.0,183909,666.0,207.0,0,123.0,14000.0,850.0,567.0,17159,6.7,Good
230,231,117.0,0.0,USA,100000000.0,58607007.0,182899,630.0,492.0,60000,294.0,10000.0,2000.0,1000.0,14161,6.2,Good
231,232,135.0,0.0,USA,120000000.0,43929341.0,57873,414.0,284.0,0,0.0,690.0,107.0,87.0,902,6.1,Good
232,233,121.0,4.0,USA,120000000.0,30212620.0,35066,196.0,168.0,0,274.0,273.0,216.0,157.0,993,5.3,Fair
233,234,117.0,0.0,USA,117000000.0,76418654.0,148280,348.0,283.0,11000,446.0,10000.0,973.0,877.0,12731,6.3,Good
234,235,124.0,0.0,USA,120000000.0,89021735.0,387436,892.0,539.0,71000,364.0,11000.0,10000.0,1000.0,22004,7.0,Good
235,236,140.0,4.0,USA,113000000.0,380262555.0,520104,3286.0,359.0,10000,0.0,20000.0,16000.0,4000.0,44042,7.6,Good
236,237,142.0,3.0,USA,115000000.0,310675583.0,464310,3516.0,284.0,0,0.0,20000.0,16000.0,4000.0,42990,6.7,Good
237,238,92.0,0.0,USA,115000000.0,289907418.0,585659,593.0,250.0,0,0.0,12000.0,1000.0,773.0,15013,8.1,Excellent
238,239,138.0,1.0,USA,120000000.0,132550960.0,328067,533.0,440.0,68000,446.0,20000.0,992.0,929.0,23755,6.7,Good
239,240,136.0,1.0,USA,115000000.0,474544677.0,534658,3597.0,320.0,13000,0.0,20000.0,14000.0,1000.0,37723,6.5,Good
240,241,98.0,3.0,USA,135000000.0,187165546.0,150618,195.0,257.0,28000,16.0,16000.0,15000.0,12000.0,43286,7.3,Good
241,242,116.0,1.0,France,78000000.0,,20567,36.0,33.0,291,0.0,936.0,276.0,141.0,1609,5.1,Fair
242,243,153.0,0.0,USA,115000000.0,40911830.0,55994,454.0,152.0,0,610.0,12000.0,836.0,617.0,15046,6.0,Fair
243,244,120.0,2.0,USA,115000000.0,47952020.0,37750,134.0,231.0,16000,19.0,26000.0,11000.0,9000.0,46719,6.1,Good
244,245,101.0,0.0,USA,125000000.0,190871240.0,167085,491.0,348.0,62000,473.0,833.0,809.0,429.0,2690,5.9,Fair
245,246,91.0,0.0,UK,100000000.0,274084951.0,582917,1885.0,738.0,147000,0.0,39.0,23.0,13.0,87,7.8,Good
246,247,108.0,1.0,USA,116000000.0,67155742.0,62271,277.0,93.0,0,79.0,650.0,293.0,268.0,1569,5.8,Fair
247,248,112.0,,USA,135000000.0,81638674.0,17533,115.0,181.0,12000,13.0,5000.0,833.0,799.0,8306,6.3,Good
248,249,100.0,3.0,USA,120000000.0,56114221.0,110486,695.0,369.0,41000,128.0,596.0,360.0,78.0,1261,4.3,Fair
249,250,108.0,2.0,USA,110000000.0,250863268.0,234480,444.0,179.0,3000,189.0,49000.0,3000.0,1000.0,55486,6.4,Good
250,251,114.0,0.0,USA,110000000.0,155181732.0,147497,499.0,358.0,52000,62.0,12000.0,2000.0,884.0,16718,6.1,Good
251,252,119.0,3.0,UK,110000000.0,125332007.0,149680,328.0,160.0,0,55.0,811.0,766.0,387.0,2958,6.5,Good
252,253,142.0,1.0,USA,110000000.0,113330342.0,207613,1144.0,192.0,4000,776.0,13000.0,2000.0,1000.0,19454,7.1,Good
253,254,125.0,0.0,USA,110000000.0,125531634.0,284852,627.0,198.0,0,0.0,11000.0,8000.0,350.0,19359,6.4,Good
254,255,126.0,2.0,USA,120000000.0,186336103.0,348861,798.0,233.0,0,218.0,11000.0,11000.0,322.0,22722,6.5,Good
255,256,119.0,0.0,USA,110000000.0,129995817.0,154621,258.0,263.0,27000,124.0,14000.0,5000.0,1000.0,22622,6.3,Good
256,257,170.0,0.0,USA,110000000.0,102608827.0,264318,799.0,267.0,0,17000.0,29000.0,3000.0,827.0,34582,7.5,Good
257,258,85.0,1.0,USA,112000000.0,42776259.0,53160,121.0,184.0,0,11.0,480.0,392.0,116.0,1173,4.9,Fair
258,259,119.0,0.0,USA,120000000.0,98780042.0,136019,443.0,447.0,14000,1000.0,11000.0,1000.0,741.0,13391,5.8,Fair
259,260,60.0,4.0,USA,,,25402,97.0,29.0,0,,669.0,554.0,432.0,1655,7.6,Good
260,261,102.0,0.0,USA,110000000.0,106369117.0,225273,523.0,366.0,71000,263.0,6000.0,1000.0,1000.0,10583,6.2,Good
261,262,103.0,3.0,USA,110000000.0,142614158.0,66593,153.0,172.0,31000,67.0,383.0,113.0,111.0,692,5.5,Fair
262,263,76.0,0.0,USA,110000000.0,50026353.0,13581,88.0,104.0,304,6.0,12000.0,513.0,421.0,13607,5.4,Fair
263,264,120.0,3.0,USA,110000000.0,66002193.0,44296,144.0,181.0,12000,124.0,6000.0,5000.0,943.0,12452,5.8,Fair
264,265,127.0,1.0,USA,110000000.0,85463309.0,254841,426.0,327.0,36000,189.0,20000.0,929.0,544.0,22254,7.1,Good
265,266,105.0,3.0,USA,105000000.0,71017784.0,27257,59.0,125.0,0,67.0,681.0,71.0,40.0,914,5.4,Fair
266,267,121.0,0.0,USA,160000000.0,48068396.0,60573,248.0,79.0,894,101.0,673.0,368.0,202.0,2027,3.7,Bad
267,268,114.0,4.0,USA,110000000.0,61656849.0,184561,554.0,326.0,123000,151.0,11000.0,635.0,430.0,12908,6.7,Good
268,269,129.0,1.0,USA,110000000.0,134520804.0,336235,782.0,354.0,0,235.0,13000.0,300.0,297.0,13961,7.2,Good
269,270,171.0,2.0,New Zealand,93000000.0,313837577.0,1238746,5060.0,297.0,21000,0.0,16000.0,5000.0,857.0,22342,8.8,Excellent
270,271,120.0,0.0,USA,110000000.0,24004159.0,68720,191.0,188.0,0,153.0,1000.0,1000.0,447.0,3175,5.8,Fair
271,272,165.0,1.0,USA,107000000.0,58183966.0,79186,386.0,174.0,0,0.0,10000.0,851.0,780.0,14196,6.8,Good
272,273,82.0,1.0,USA,109000000.0,100446895.0,36033,456.0,109.0,946,34.0,760.0,743.0,434.0,2762,3.8,Bad
273,274,115.0,1.0,USA,120000000.0,144795350.0,387632,789.0,225.0,0,295.0,10000.0,981.0,466.0,12068,7.1,Good
274,275,194.0,1.0,USA,130000000.0,47396698.0,217373,942.0,239.0,0,0.0,14000.0,5000.0,195.0,19600,7.2,Good
275,276,84.0,0.0,Germany,133000000.0,140015224.0,94172,179.0,101.0,0,50.0,979.0,886.0,692.0,3382,5.9,Fair
276,277,97.0,0.0,USA,105000000.0,104374107.0,89351,214.0,228.0,5000,63.0,852.0,578.0,525.0,2480,7.1,Good
277,278,151.0,1.0,USA,108000000.0,228430993.0,472488,1023.0,568.0,153000,0.0,13000.0,801.0,372.0,14831,8.1,Excellent
278,279,22.0,0.0,,,,6,,,0,0.0,5.0,,,5,7.2,Good
279,280,136.0,1.0,USA,126000000.0,35799026.0,263329,899.0,257.0,0,0.0,19000.0,12000.0,3000.0,34839,6.9,Good
280,281,104.0,0.0,New Line,90000000.0,6712451.0,4102,89.0,62.0,53,23.0,752.0,631.0,591.0,3133,4.4,Fair
281,282,127.0,1.0,USA,90000000.0,101643008.0,218341,498.0,175.0,0,57.0,12000.0,11000.0,3000.0,29069,6.5,Good
282,283,171.0,0.0,USA,103000000.0,187670866.0,982637,2368.0,265.0,21000,0.0,3000.0,933.0,695.0,6521,8.5,Excellent
283,284,145.0,0.0,USA,102000000.0,132014112.0,399651,1331.0,252.0,0,14000.0,10000.0,798.0,533.0,12546,7.7,Good
284,285,174.0,1.0,UK,100000000.0,261970615.0,387616,858.0,232.0,0,0.0,11000.0,10000.0,9000.0,35672,7.4,Good
285,286,144.0,1.0,UK,150000000.0,167007184.0,470483,2301.0,400.0,0,258.0,6000.0,1000.0,834.0,9125,8.0,Good
286,287,119.0,0.0,USA,100000000.0,180011740.0,177725,1368.0,230.0,0,13000.0,1000.0,658.0,567.0,2776,5.7,Fair
287,288,153.0,0.0,USA,102000000.0,204843350.0,744891,983.0,210.0,13000,0.0,780.0,604.0,539.0,2829,8.5,Excellent
288,289,140.0,1.0,USA,100000000.0,97030725.0,230931,585.0,357.0,0,0.0,40000.0,23000.0,1000.0,64599,7.0,Good
289,290,176.0,0.0,USA,100000000.0,130127620.0,324671,458.0,300.0,0,0.0,18000.0,782.0,561.0,20354,7.8,Good
290,291,141.0,0.0,USA,115000000.0,146282411.0,190439,351.0,94.0,0,0.0,2000.0,1000.0,618.0,4528,7.2,Good
291,292,106.0,1.0,USA,100000000.0,65452312.0,149998,285.0,267.0,0,12000.0,18000.0,464.0,385.0,19906,6.4,Good
292,293,98.0,10.0,USA,100000000.0,148383780.0,85531,152.0,180.0,0,80.0,22000.0,713.0,708.0,24082,5.5,Fair
293,294,116.0,2.0,USA,100000000.0,119219978.0,189806,316.0,265.0,16000,285.0,12000.0,8000.0,107.0,20233,6.7,Good
294,295,115.0,1.0,USA,100000000.0,101228120.0,84424,131.0,81.0,0,55.0,1000.0,773.0,383.0,3454,6.1,Good
295,296,165.0,1.0,USA,100000000.0,162804648.0,955174,1193.0,765.0,199000,16000.0,29000.0,11000.0,265.0,40978,8.5,Excellent
296,297,91.0,0.0,USA,100000000.0,100117603.0,102933,230.0,80.0,0,21.0,2000.0,700.0,542.0,4842,6.9,Good
297,298,78.0,1.0,USA,100000000.0,89296573.0,128285,297.0,141.0,0,10.0,558.0,452.0,253.0,2039,7.3,Good
298,299,103.0,3.0,USA,92000000.0,85017401.0,246803,474.0,383.0,108000,165.0,26000.0,13000.0,13000.0,57881,6.7,Good
299,300,131.0,0.0,USA,100000000.0,173005002.0,255447,692.0,193.0,0,226.0,12000.0,625.0,341.0,13679,6.9,Good
300,301,104.0,0.0,USA,100000000.0,75030163.0,108076,1690.0,170.0,0,14.0,3000.0,762.0,203.0,4487,5.1,Fair
301,302,101.0,0.0,Germany,100000000.0,77222184.0,87677,388.0,333.0,11000,0.0,925.0,468.0,279.0,1738,6.8,Good
302,303,111.0,4.0,USA,150000000.0,34964818.0,39956,186.0,256.0,24000,456.0,20000.0,548.0,394.0,21393,5.8,Fair
303,304,102.0,2.0,USA,100000000.0,107515297.0,85833,113.0,203.0,17000,77.0,14000.0,151.0,120.0,14552,6.7,Good
304,305,103.0,0.0,USA,100000000.0,67631157.0,176598,374.0,321.0,25000,207.0,40000.0,11000.0,3000.0,55175,6.0,Fair
305,306,121.0,0.0,USA,83000000.0,66862068.0,89509,524.0,174.0,2000,0.0,1000.0,1000.0,595.0,3903,5.7,Fair
306,307,143.0,0.0,Germany,100000000.0,57366262.0,400292,657.0,166.0,14000,380.0,29000.0,3000.0,452.0,33160,8.0,Good
307,308,240.0,3.0,USA,100000000.0,116866727.0,780588,1138.0,606.0,138000,17000.0,29000.0,11000.0,4000.0,46057,8.2,Excellent
308,309,121.0,4.0,USA,100000000.0,184031112.0,190786,539.0,144.0,0,541.0,920.0,710.0,680.0,2880,5.4,Fair
309,310,129.0,0.0,USA,105000000.0,54700065.0,221521,1049.0,192.0,0,719.0,660.0,475.0,423.0,2031,7.2,Good
310,311,172.0,5.0,Germany,102000000.0,27098580.0,284825,828.0,511.0,124000,670.0,15000.0,5000.0,1000.0,22686,7.5,Good
311,312,101.0,1.0,USA,80000000.0,55673333.0,65785,160.0,188.0,16000,0.0,2000.0,653.0,577.0,4286,7.0,Good
312,313,87.0,0.0,USA,100000000.0,40198710.0,87451,660.0,212.0,0,26.0,827.0,825.0,566.0,3144,3.3,Bad
313,314,101.0,0.0,USA,100000000.0,72660029.0,115687,269.0,245.0,21000,420.0,12000.0,3000.0,467.0,16235,6.0,Fair
314,315,95.0,0.0,USA,140000000.0,38120554.0,71527,217.0,127.0,0,63.0,23000.0,770.0,720.0,26940,7.1,Good
315,316,102.0,1.0,USA,100000000.0,49392095.0,52029,224.0,167.0,0,52.0,8000.0,735.0,526.0,10552,5.4,Fair
316,317,131.0,15.0,USA,90000000.0,39292022.0,127258,351.0,320.0,56000,385.0,26000.0,13000.0,11000.0,52610,6.1,Good
317,318,114.0,1.0,USA,105000000.0,28772222.0,33953,163.0,163.0,37000,19.0,1000.0,897.0,848.0,3962,5.3,Fair
318,319,94.0,0.0,USA,84000000.0,17010646.0,40751,239.0,78.0,881,6.0,490.0,294.0,227.0,1195,2.2,Bad
319,320,122.0,0.0,USA,100000000.0,24985612.0,71782,161.0,289.0,27000,2000.0,26000.0,911.0,571.0,28328,7.0,Good
320,321,95.0,1.0,USA,100000000.0,4411102.0,20295,164.0,66.0,416,31.0,3000.0,695.0,683.0,6161,3.8,Bad
321,322,115.0,1.0,France,100000000.0,35024475.0,110364,261.0,266.0,0,521.0,13000.0,537.0,95.0,13761,6.9,Good
322,323,88.0,0.0,USA,99000000.0,130174897.0,27918,155.0,208.0,33000,20.0,144.0,42.0,36.0,309,7.2,Good
323,324,110.0,0.0,USA,10000000.0,10200000.0,18697,263.0,97.0,578,342.0,623.0,508.0,393.0,1722,7.3,Good
324,325,130.0,5.0,USA,98000000.0,202007640.0,248045,890.0,202.0,0,208.0,12000.0,3000.0,591.0,15972,6.3,Good
325,326,216.0,3.0,USA,100000000.0,77679638.0,314033,1166.0,233.0,0,17000.0,29000.0,14000.0,1000.0,47657,7.5,Good
326,327,146.0,2.0,China,94000000.0,9213.0,38690,130.0,136.0,13000,611.0,23000.0,196.0,28.0,23240,7.6,Good
327,328,85.0,0.0,USA,100000000.0,58867694.0,54077,112.0,154.0,0,9.0,12000.0,11000.0,970.0,25590,6.8,Good
328,329,93.0,1.0,USA,90000000.0,59475623.0,49739,407.0,169.0,0,0.0,11000.0,2000.0,465.0,13748,5.2,Fair
329,330,152.0,0.0,USA,92000000.0,108638745.0,292022,1103.0,200.0,10000,0.0,2000.0,820.0,557.0,4270,7.7,Good
330,331,85.0,0.0,USA,95000000.0,86897182.0,106790,177.0,255.0,18000,116.0,8000.0,331.0,329.0,9271,6.2,Good
331,332,126.0,2.0,France,93000000.0,63540020.0,343274,742.0,173.0,18000,0.0,14000.0,13000.0,10000.0,39319,7.7,Good
332,333,146.0,4.0,USA,100000000.0,95328937.0,59581,293.0,221.0,0,127.0,962.0,740.0,722.0,4555,4.3,Fair
333,334,89.0,1.0,USA,95000000.0,50802661.0,58300,139.0,82.0,0,10.0,2000.0,919.0,442.0,3372,6.9,Good
334,335,88.0,0.0,USA,95000000.0,161317423.0,145321,139.0,233.0,14000,20.0,22000.0,1000.0,916.0,25354,6.6,Good
335,336,105.0,1.0,USA,95000000.0,201148159.0,103737,322.0,343.0,56000,0.0,2000.0,520.0,502.0,4671,7.0,Good
336,337,135.0,1.0,USA,65000000.0,43982842.0,125109,593.0,308.0,16000,0.0,873.0,560.0,310.0,2370,6.7,Good
337,338,100.0,0.0,USA,94000000.0,380838870.0,692482,866.0,301.0,11000,475.0,1000.0,939.0,799.0,5641,8.2,Excellent
338,339,192.0,2.0,USA,94000000.0,377019252.0,1215718,3189.0,328.0,16000,0.0,5000.0,857.0,416.0,6434,8.9,Excellent
339,340,172.0,1.0,USA,94000000.0,340478898.0,1100446,2417.0,294.0,10000,0.0,16000.0,5000.0,857.0,23052,8.7,Excellent
340,341,102.0,4.0,USA,95000000.0,17176900.0,54501,154.0,175.0,16000,44.0,12000.0,3000.0,766.0,17098,5.5,Fair
341,342,100.0,1.0,USA,115000000.0,131144183.0,157016,824.0,199.0,0,165.0,11000.0,509.0,240.0,12150,5.7,Fair
342,343,119.0,1.0,UK,100000000.0,23014504.0,172707,462.0,355.0,37000,0.0,40000.0,11000.0,968.0,54031,6.3,Good
343,344,92.0,0.0,USA,93000000.0,181166115.0,219501,1236.0,198.0,0,394.0,693.0,595.0,527.0,2574,5.9,Fair
344,345,105.0,0.0,USA,93000000.0,176740650.0,403836,646.0,529.0,47000,81.0,11000.0,1000.0,779.0,13118,7.6,Good
345,346,107.0,0.0,USA,90000000.0,71148699.0,68935,125.0,198.0,0,70.0,770.0,419.0,330.0,1614,6.6,Good
346,347,101.0,2.0,USA,92000000.0,67344392.0,165618,503.0,412.0,66000,212.0,13000.0,787.0,476.0,15481,5.3,Fair
347,348,137.0,0.0,USA,107000000.0,22406362.0,16832,267.0,106.0,701,102.0,2000.0,973.0,877.0,5780,6.0,Fair
348,349,115.0,0.0,USA,92000000.0,261437578.0,479166,815.0,283.0,0,663.0,1000.0,723.0,55.0,1901,8.0,Good
349,350,124.0,3.0,USA,98000000.0,11000000.0,21102,169.0,61.0,1000,212.0,1000.0,903.0,810.0,3611,5.6,Fair
350,351,118.0,0.0,UK,95000000.0,88761720.0,141179,419.0,217.0,9000,0.0,8000.0,3000.0,1000.0,14024,5.9,Fair
351,352,98.0,0.0,USA,90000000.0,250147615.0,403014,289.0,175.0,0,188.0,10000.0,826.0,602.0,12998,7.3,Good
352,353,82.0,2.0,USA,90000000.0,245823397.0,385871,515.0,191.0,0,487.0,15000.0,1000.0,967.0,21275,7.9,Good
353,354,98.0,1.0,USA,100000000.0,81557479.0,149947,326.0,316.0,18000,12000.0,18000.0,3000.0,1000.0,25780,6.8,Good
354,355,90.0,2.0,USA,90000000.0,226138454.0,160440,394.0,127.0,0,420.0,191.0,165.0,141.0,664,6.6,Good
355,356,130.0,0.0,USA,100000000.0,155370362.0,98403,683.0,185.0,0,0.0,11000.0,627.0,568.0,12890,6.6,Good
356,357,90.0,1.0,USA,100000000.0,124870275.0,152601,156.0,191.0,0,97.0,622.0,526.0,56.0,1227,7.0,Good
357,358,94.0,0.0,USA,90000000.0,196573705.0,166791,132.0,188.0,0,107.0,835.0,256.0,117.0,1258,7.0,Good
358,359,114.0,1.0,USA,90000000.0,58229120.0,236421,515.0,362.0,70000,0.0,3000.0,806.0,423.0,5095,7.3,Good
359,360,94.0,0.0,USA,92000000.0,125305545.0,145350,643.0,181.0,0,368.0,13000.0,1000.0,466.0,15419,5.5,Fair
360,361,151.0,0.0,USA,90000000.0,132373442.0,873649,2054.0,352.0,29000,17000.0,29000.0,13000.0,1000.0,45648,8.5,Excellent
361,362,88.0,0.0,USA,90000000.0,120618403.0,171792,222.0,143.0,12000,7.0,2000.0,500.0,484.0,4478,7.5,Good
362,363,121.0,3.0,USA,92000000.0,110416702.0,307539,577.0,308.0,0,0.0,21000.0,1000.0,918.0,23484,7.0,Good
363,364,158.0,1.0,USA,90000000.0,102515793.0,330152,632.0,517.0,54000,21000.0,18000.0,1000.0,585.0,20388,7.8,Good
364,365,128.0,1.0,USA,90000000.0,100012500.0,299258,346.0,148.0,0,323.0,13000.0,559.0,489.0,14274,7.6,Good
365,366,128.0,3.0,USA,90000000.0,209019489.0,477300,621.0,415.0,20000,0.0,21000.0,979.0,727.0,23996,7.6,Good
366,367,141.0,2.0,USA,,,57,1.0,1.0,0,335.0,11000.0,745.0,635.0,13379,6.1,Good
367,368,95.0,0.0,USA,120000000.0,84037039.0,72591,289.0,146.0,0,21.0,12000.0,802.0,503.0,15237,6.8,Good
368,369,92.0,0.0,USA,90000000.0,85884815.0,9418,53.0,70.0,0,12.0,35000.0,1000.0,1000.0,38450,5.0,Fair
369,370,121.0,0.0,USA,75000000.0,83077470.0,183247,440.0,269.0,0,0.0,10000.0,1000.0,919.0,14165,7.1,Good
370,371,113.0,0.0,USA,90000000.0,100018837.0,156348,380.0,198.0,0,221.0,11000.0,600.0,503.0,13446,5.5,Fair
371,372,106.0,0.0,USA,88000000.0,78747585.0,89770,342.0,253.0,39000,0.0,22000.0,11000.0,1000.0,35367,5.6,Fair
372,373,146.0,0.0,USA,100000000.0,78616689.0,238747,2153.0,281.0,11000,14000.0,3000.0,882.0,681.0,6217,7.1,Good
373,374,88.0,0.0,USA,90000000.0,75817994.0,32049,179.0,122.0,988,50.0,691.0,569.0,441.0,2622,4.9,Fair
374,375,150.0,2.0,USA,90000000.0,100853835.0,200556,611.0,159.0,15000,0.0,11000.0,1000.0,135.0,12289,7.4,Good
375,376,119.0,0.0,USA,95000000.0,73209340.0,101834,628.0,180.0,0,719.0,833.0,624.0,423.0,2356,5.7,Fair
376,377,128.0,1.0,UK,80000000.0,72515360.0,86152,411.0,227.0,0,521.0,591.0,249.0,249.0,2100,6.4,Good
377,378,106.0,0.0,USA,90000000.0,68558662.0,86627,204.0,183.0,28000,87.0,8000.0,956.0,918.0,10882,5.9,Fair
378,379,117.0,1.0,USA,95000000.0,65653758.0,102747,316.0,157.0,0,101.0,18000.0,11000.0,3000.0,33154,5.5,Fair
379,380,129.0,6.0,USA,90000000.0,64685359.0,40862,139.0,196.0,15000,209.0,11000.0,11000.0,886.0,23031,6.9,Good
380,381,116.0,0.0,USA,68000000.0,61355436.0,52136,184.0,64.0,0,176.0,192.0,117.0,84.0,475,6.2,Good
381,382,114.0,2.0,Germany,92000000.0,26871.0,121259,361.0,142.0,0,12000.0,11000.0,577.0,307.0,12499,7.0,Good
382,383,114.0,0.0,USA,90000000.0,60874615.0,60467,949.0,181.0,0,0.0,3000.0,933.0,281.0,4902,5.6,Fair
383,384,96.0,0.0,USA,90000000.0,143618384.0,165333,186.0,240.0,19000,107.0,11000.0,560.0,350.0,12071,7.0,Good
384,385,132.0,0.0,USA,100000000.0,58220776.0,87785,362.0,93.0,0,0.0,49000.0,1000.0,957.0,55254,6.8,Good
385,386,104.0,0.0,USA,90000000.0,47474112.0,58227,181.0,84.0,2000,81.0,3000.0,643.0,612.0,5062,5.4,Fair
386,387,111.0,0.0,USA,86000000.0,42877165.0,45602,114.0,66.0,979,79.0,11000.0,11000.0,2000.0,26088,6.1,Good
387,388,138.0,1.0,UK,100000000.0,35168677.0,49311,278.0,136.0,0,0.0,14000.0,602.0,123.0,15149,6.7,Good
388,389,100.0,3.0,USA,120000000.0,56114221.0,110486,695.0,369.0,41000,128.0,596.0,360.0,78.0,1261,4.3,Fair
389,390,129.0,0.0,USA,20000000.0,37567440.0,113065,337.0,166.0,0,468.0,919.0,691.0,183.0,2024,6.9,Good
390,391,144.0,0.0,USA,88000000.0,61644321.0,148238,529.0,201.0,0,2000.0,680.0,655.0,537.0,2523,8.0,Good
391,392,110.0,0.0,UK,90000000.0,190562.0,2508,24.0,47.0,788,96.0,887.0,886.0,554.0,2728,4.4,Fair
392,393,140.0,0.0,USA,87000000.0,120147445.0,57661,455.0,175.0,0,378.0,12000.0,947.0,599.0,13808,7.3,Good
393,394,113.0,0.0,USA,92000000.0,241688385.0,144053,395.0,114.0,0,101.0,22000.0,946.0,848.0,26239,6.3,Good
394,395,106.0,2.0,USA,38000000.0,144512310.0,272223,988.0,187.0,14000,357.0,23000.0,14000.0,4000.0,45327,6.7,Good
395,396,143.0,1.0,USA,90000000.0,233630478.0,394317,1051.0,221.0,23000,0.0,15000.0,410.0,272.0,15838,7.7,Good
396,397,108.0,0.0,USA,100000000.0,197992827.0,132501,548.0,206.0,0,750.0,49000.0,20000.0,971.0,70996,6.5,Good
397,398,108.0,1.0,USA,75000000.0,176049130.0,348232,806.0,239.0,0,521.0,13000.0,805.0,129.0,14161,7.8,Good
398,399,124.0,1.0,USA,85000000.0,172620724.0,146134,393.0,142.0,0,249.0,11000.0,10000.0,936.0,23603,6.4,Good
399,400,116.0,4.0,USA,85000000.0,183405771.0,402645,845.0,186.0,0,0.0,11000.0,1000.0,471.0,13028,7.8,Good
400,401,110.0,8.0,Germany,75000000.0,20315324.0,88542,254.0,228.0,19000,545.0,14000.0,8000.0,5000.0,27694,5.8,Fair
401,402,91.0,2.0,USA,85000000.0,148313048.0,164148,168.0,256.0,28000,266.0,12000.0,11000.0,11000.0,37142,7.1,Good
